session_id,acquisition_id,source_label,P_assign,P_S1,P_S2,P_S3,w1,w2,w3,P_lex_index,CAL_lambda,CAL_lambda_at_boundary,CAL_CE1_cv,CAL_CE2_cv,CAL_CE3_cv,CAL_m1_cv,CAL_m2_cv,CAL_m3_cv,CAL_max_util_cv,CAL_raw_cv,CAL_max_DeltaNLL_cv,VAL_CE1,VAL_CE2,VAL_CE3,VAL_CE_full,chain_delta,VAL_m1_raw,VAL_m2_raw,VAL_m3_raw,VAL_raw_disclosure,VAL_max_util,VAL_max_DeltaNLL,VAL_val_b_unseen,VAL_joint_unseen,VAL_q_mass_unseen,capacity_warning_m1,capacity_warning_m2,capacity_warning_m3,capacity_warning_disclosure,descriptive_H_cal,descriptive_ValNLL,descriptive_DeltaNLL,is_P_star_per_session,is_P_star_common,per_session_classification,successor,cal_val_consistency
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 1, 3, 3, 2, 1, 3]","[0, 1, 3, 4, 8]","[2, 7]","[5, 6, 9]",5,2,3,945,356.2247890262444,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 1, 3, 3, 2, 2, 3]","[0, 1, 3, 4]","[2, 7, 8]","[5, 6, 9]",4,3,3,948,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 1, 3, 3, 2, 3, 3]","[0, 1, 3, 4]","[2, 7]","[5, 6, 8, 9]",4,2,4,951,356.2247890262444,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 2, 1, 3, 1, 3]","[0, 1, 3, 6, 8]","[2, 4, 5]","[7, 9]",5,3,2,986,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 2, 1, 3, 3, 2]","[0, 1, 3, 6]","[2, 4, 5, 9]","[7, 8]",4,4,2,989,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 2, 2, 2, 3, 3]","[0, 1, 3]","[2, 4, 5, 6, 7]","[8, 9]",3,5,2,992,356.2247890262444,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 2, 3, 3, 1, 1]","[0, 1, 3, 8, 9]","[2, 4, 5]","[6, 7]",5,3,2,1008,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 2, 3, 3, 2, 1]","[0, 1, 3, 9]","[2, 4, 5, 8]","[6, 7]",4,4,2,1011,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 2, 3, 3, 3, 1]","[0, 1, 3, 9]","[2, 4, 5]","[6, 7, 8]",4,3,3,1014,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 3, 2, 3, 1, 2]","[0, 1, 3, 8]","[2, 4, 6, 9]","[5, 7]",4,4,2,1044,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 3, 2, 3, 2, 2]","[0, 1, 3]","[2, 4, 6, 8, 9]","[5, 7]",3,5,2,1047,356.2247890262444,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 3, 2, 3, 3, 2]","[0, 1, 3]","[2, 4, 6, 9]","[5, 7, 8]",3,4,3,1050,356.2247890262444,False,1.26,1.68,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 3, 3, 1, 1, 2]","[0, 1, 3, 7, 8]","[2, 4, 9]","[5, 6]",5,3,2,1052,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 3, 3, 1, 2, 2]","[0, 1, 3, 7]","[2, 4, 8, 9]","[5, 6]",4,4,2,1055,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 2, 3, 3, 1, 3, 2]","[0, 1, 3, 7]","[2, 4, 9]","[5, 6, 8]",4,3,3,1058,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 1, 2, 1, 3, 2]","[0, 1, 3, 5, 7]","[2, 6, 9]","[4, 8]",5,3,2,1085,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 1, 2, 2, 2, 3]","[0, 1, 3, 5]","[2, 6, 7, 8]","[4, 9]",4,4,2,1088,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 1, 2, 2, 3, 3]","[0, 1, 3, 5]","[2, 6, 7]","[4, 8, 9]",4,3,3,1091,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 1, 3, 3, 2, 2]","[0, 1, 3, 5]","[2, 8, 9]","[4, 6, 7]",4,3,3,1113,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 2, 2, 3, 1, 2]","[0, 1, 3, 8]","[2, 5, 6, 9]","[4, 7]",4,4,2,1143,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 2, 2, 3, 2, 2]","[0, 1, 3]","[2, 5, 6, 8, 9]","[4, 7]",3,5,2,1146,356.2247890262444,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 2, 2, 3, 3, 2]","[0, 1, 3]","[2, 5, 6, 9]","[4, 7, 8]",3,4,3,1149,356.2247890262444,False,1.26,1.68,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 2, 3, 1, 1, 2]","[0, 1, 3, 7, 8]","[2, 5, 9]","[4, 6]",5,3,2,1151,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 2, 3, 1, 2, 2]","[0, 1, 3, 7]","[2, 5, 8, 9]","[4, 6]",4,4,2,1154,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 2, 3, 1, 3, 2]","[0, 1, 3, 7]","[2, 5, 9]","[4, 6, 8]",4,3,3,1157,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 3, 1, 3, 2, 2]","[0, 1, 3, 6]","[2, 8, 9]","[4, 5, 7]",4,3,3,1190,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 3, 2, 1, 2, 1]","[0, 1, 3, 7, 9]","[2, 6, 8]","[4, 5]",5,3,2,1195,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 3, 2, 1, 3, 1]","[0, 1, 3, 7, 9]","[2, 6]","[4, 5, 8]",5,2,3,1198,356.2247890262444,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 3, 3, 1, 2, 1]","[0, 1, 3, 7, 9]","[2, 8]","[4, 5, 6]",5,2,3,1220,356.2247890262444,False,2.1,0.84,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 3, 3, 2, 1, 3]","[0, 1, 3, 8]","[2, 7]","[4, 5, 6, 9]",4,2,4,1226,356.2247890262444,False,1.68,0.84,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 3, 3, 2, 2, 3]","[0, 1, 3]","[2, 7, 8]","[4, 5, 6, 9]",3,3,4,1229,356.2247890262444,False,1.26,1.26,1.68,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 1, 3, 3, 3, 2, 3, 3]","[0, 1, 3]","[2, 7]","[4, 5, 6, 8, 9]",3,2,5,1232,356.2247890262444,False,1.26,0.84,2.1,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 1, 1, 3, 2, 3]","[0, 1, 4, 5, 6]","[2, 3, 8]","[7, 9]",5,3,2,1239,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 1, 3, 1, 3, 2]","[0, 1, 4, 5, 7]","[2, 3, 9]","[6, 8]",5,3,2,1250,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 1, 3, 2, 2, 3]","[0, 1, 4, 5]","[2, 3, 7, 8]","[6, 9]",4,4,2,1253,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 1, 3, 2, 3, 3]","[0, 1, 4, 5]","[2, 3, 7]","[6, 8, 9]",4,3,3,1256,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 2, 3, 2, 3, 1]","[0, 1, 4, 9]","[2, 3, 5, 7]","[6, 8]",4,4,2,1286,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 3, 2, 1, 3, 1]","[0, 1, 4, 7, 9]","[2, 3, 6]","[5, 8]",5,3,2,1316,356.2247890262444,False,2.1,1.26,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 3, 2, 2, 1, 3]","[0, 1, 4, 8]","[2, 3, 6, 7]","[5, 9]",4,4,2,1319,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 1, 3, 2, 2, 3, 2]","[0, 1, 4]","[2, 3, 6, 7, 9]","[5, 8]",3,5,2,1322,356.2247890262444,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 1, 3, 1, 2, 3]","[0, 1, 5, 7]","[2, 3, 4, 8]","[6, 9]",4,4,2,1374,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 1, 3, 1, 3, 3]","[0, 1, 5, 7]","[2, 3, 4]","[6, 8, 9]",4,3,3,1377,356.2247890262444,False,1.68,1.26,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 2, 1, 3, 3, 1]","[0, 1, 6, 9]","[2, 3, 4, 5]","[7, 8]",4,4,2,1396,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 2, 2, 1, 3, 3]","[0, 1, 7]","[2, 3, 4, 5, 6]","[8, 9]",3,5,2,1399,356.2247890262444,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 2, 3, 3, 1, 3]","[0, 1, 8]","[2, 3, 4, 5]","[6, 7, 9]",3,4,3,1413,356.2247890262444,False,1.26,1.68,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 3, 2, 1, 3, 1]","[0, 1, 7, 9]","[2, 3, 4, 6]","[5, 8]",4,4,2,1440,356.2247890262444,False,1.68,1.68,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 3, 2, 2, 1, 3]","[0, 1, 8]","[2, 3, 4, 6, 7]","[5, 9]",3,5,2,1443,356.2247890262444,False,1.26,2.1,0.84,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
20260123_2M_1p2M_0dB,20260123_2M_1p2M_0dB,2M,"[1, 1, 2, 2, 2, 3, 3, 2, 3, 1]","[0, 1, 9]","[2, 3, 4, 7]","[5, 6, 8]",3,4,3,1468,356.2247890262444,False,1.26,1.68,1.26,560,560,560,0.546875,5664,0.0,,,,,,,,,,,,,,,,,,,,,,False,False,,,True
